"","PLT_CN","STATE","PLOT","LAT","LON","spcd","FORTYPE","FORGRP","HT_MAX","BOLE_BIOMASS","TOP_BIOMASS","TOTAL_BIOMASS","common_name","scientific_name","FORGRP_NAME"
"4526",35368891010690,"AZ",85962,36.586697,-112.178938,202,901,900,22.86,786.421794842762,138.329165271193,924.750960113955,"Douglas-fir","Pseudotsuga menziesii","Maple / beech / birch group"
"4527",35368891010690,"AZ",85962,36.586697,-112.178938,746,901,900,20.1168,377.316550524137,130.35538353171,507.671934055847,"quaking aspen","Populus tremuloides","Maple / beech / birch group"
"4528",35368922010690,"AZ",86359,36.365885,-112.226751,122,901,900,26.8224,4476.3608084067,715.248714575408,5191.6095229821,"ponderosa pine","Pinus ponderosa","Maple / beech / birch group"
"4529",35368922010690,"AZ",86359,36.365885,-112.226751,202,901,900,12.192,5.33114210178225,0.510598983655235,5.84174108543748,"Douglas-fir","Pseudotsuga menziesii","Maple / beech / birch group"
"4530",35368922010690,"AZ",86359,36.365885,-112.226751,746,901,900,22.86,2275.75749197948,573.878971806592,2849.63646378607,"quaking aspen","Populus tremuloides","Maple / beech / birch group"
"4531",35368922010690,"AZ",86359,36.365885,-112.226751,15,901,900,27.1272,2355.19151334323,385.307026273064,2740.49853961629,"white fir","Abies concolor","Maple / beech / birch group"
"4532",35368897010690,"AZ",86741,36.543006,-112.343287,122,221,220,24.6888,6701.40322920048,1110.21860167436,7811.62183087484,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4533",35368986010690,"AZ",87166,35.908566,-111.893811,122,185,180,14.3256,526.59408954697,87.4605245779655,614.054614124935,"ponderosa pine","Pinus ponderosa","Pinyon / juniper group"
"4534",35369112010690,"AZ",87562,35.100542,-112.212123,122,221,220,12.4968,638.793814710799,114.685342361175,753.479157071974,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4535",35369166010690,"AZ",88345,34.429967,-110.779224,122,221,220,29.5656,4083.68953173778,677.112094179191,4760.80162591697,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4536",35369153010690,"AZ",89058,34.61611,-111.385528,122,221,220,17.0688,4616.90898250566,835.159588130265,5452.06857063593,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4537",35368935010690,"AZ",89069,36.276698,-112.168991,746,221,220,27.432,3571.88382597077,789.129319803119,4361.01314577389,"quaking aspen","Populus tremuloides","Ponderosa pine group"
"4538",35368935010690,"AZ",89069,36.276698,-112.168991,96,221,220,15.8496,718.025085714352,130.262524664037,848.287610378389,"blue spruce","Picea pungens","Ponderosa pine group"
"4539",35368935010690,"AZ",89069,36.276698,-112.168991,122,221,220,35.6616,1210.66690033893,201.02512548524,1411.69202582417,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4540",35368935010690,"AZ",89069,36.276698,-112.168991,15,221,220,10.668,38.5310817146758,7.70441115856113,46.235492873237,"white fir","Abies concolor","Ponderosa pine group"
"4541",35368935010690,"AZ",89069,36.276698,-112.168991,19,221,220,16.764,391.026650635577,66.3488157523984,457.375466387975,"subalpine fir","Abies lasiocarpa","Ponderosa pine group"
"4542",35368916010690,"AZ",89214,36.41402,-112.175331,746,901,900,16.764,601.271624114579,205.633718291865,806.905342406444,"quaking aspen","Populus tremuloides","Maple / beech / birch group"
"4543",35368916010690,"AZ",89214,36.41402,-112.175331,93,901,900,7.0104,16.4810513802526,3.59442481896783,20.0754761992204,"Engelmann spruce","Picea engelmannii","Maple / beech / birch group"
"4544",35368916010690,"AZ",89214,36.41402,-112.175331,202,901,900,19.2024,1205.54354533291,136.55515442524,1342.09869975815,"Douglas-fir","Pseudotsuga menziesii","Maple / beech / birch group"
"4545",35368916010690,"AZ",89214,36.41402,-112.175331,15,901,900,15.5448,168.66509103873,26.2376769712108,194.902768009941,"white fir","Abies concolor","Maple / beech / birch group"
"4546",35369211010690,"AZ",90162,34.454921,-111.367847,122,221,220,27.1272,7323.25550930234,1198.09662556014,8521.35213486247,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4547",35368871010690,"AZ",90216,36.720681,-112.284549,122,971,970,12.4968,257.49975809018,46.3152718775976,303.815029967777,"ponderosa pine","Pinus ponderosa","Other hardwoods group"
"4548",35368871010690,"AZ",90216,36.720681,-112.284549,122,201,200,12.4968,257.49975809018,46.3152718775976,303.815029967777,"ponderosa pine","Pinus ponderosa","Douglas-fir group"
"4549",35368871010690,"AZ",90216,36.720681,-112.284549,202,971,970,19.2024,1200.76100403724,206.862061874355,1407.6230659116,"Douglas-fir","Pseudotsuga menziesii","Other hardwoods group"
"4550",35368871010690,"AZ",90216,36.720681,-112.284549,202,201,200,19.2024,1200.76100403724,206.862061874355,1407.6230659116,"Douglas-fir","Pseudotsuga menziesii","Douglas-fir group"
"4551",35368915010690,"AZ",90288,36.410765,-112.342505,122,221,220,17.9832,4524.01383374297,752.010021509398,5276.02385525237,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4552",35368915010690,"AZ",90288,36.410765,-112.342505,746,221,220,21.9456,384.554342230164,170.461358765187,555.015700995351,"quaking aspen","Populus tremuloides","Ponderosa pine group"
"4553",35368915010690,"AZ",90288,36.410765,-112.342505,96,221,220,9.4488,80.7049812468047,15.6820404324847,96.3870216792895,"blue spruce","Picea pungens","Ponderosa pine group"
"4554",35368915010690,"AZ",90288,36.410765,-112.342505,202,221,220,17.3736,1219.42163578618,215.481910345871,1434.90354613205,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"4555",35368915010690,"AZ",90288,36.410765,-112.342505,15,221,220,4.572,23.5562901524331,4.46032782413198,28.0166179765651,"white fir","Abies concolor","Ponderosa pine group"
"4556",35369167010690,"AZ",91131,34.383902,-110.940191,122,221,220,23.1648,6067.74275460305,1037.59929499804,7105.34204960109,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4557",35369142010690,"AZ",91370,34.786915,-111.319968,122,221,220,10.3632,465.606415737559,83.0564527798384,548.662868517398,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4558",35369204010690,"AZ",91795,35.075082,-112.05946,122,221,220,17.6784,3302.56362656957,553.643232037461,3856.20685860703,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4559",35369225010690,"AZ",91829,35.901589,-113.196803,122,185,180,14.6304,488.536135176181,81.614247934748,570.150383110929,"ponderosa pine","Pinus ponderosa","Pinyon / juniper group"
"4560",35369251010690,"AZ",80926,34.122337,-110.785947,122,185,180,21.6408,3858.10398785695,625.185450991711,4483.28943884866,"ponderosa pine","Pinus ponderosa","Pinyon / juniper group"
"4561",35369298010690,"AZ",83132,33.576988,-110.41125,122,185,180,12.192,235.754942329075,40.8669701935996,276.621912522675,"ponderosa pine","Pinus ponderosa","Pinyon / juniper group"
"4562",35369262010690,"AZ",83389,33.941865,-110.8372,122,185,180,15.8496,314.004654278605,55.8816097742625,369.886264052868,"ponderosa pine","Pinus ponderosa","Pinyon / juniper group"
"4563",35369239010690,"AZ",83453,34.300583,-111.110558,122,221,220,21.336,6509.42807604832,1143.91954099626,7653.34761704457,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4564",35369239010690,"AZ",83453,34.300583,-111.110558,122,972,970,21.336,6509.42807604832,1143.91954099626,7653.34761704457,"ponderosa pine","Pinus ponderosa","Other hardwoods group"
"4565",35369315010690,"AZ",85238,33.300752,-110.839813,122,971,970,5.7912,60.3028862030764,11.989784765416,72.2926709684924,"ponderosa pine","Pinus ponderosa","Other hardwoods group"
"4566",35369315010690,"AZ",85238,33.300752,-110.839813,122,972,970,5.7912,60.3028862030764,11.989784765416,72.2926709684924,"ponderosa pine","Pinus ponderosa","Other hardwoods group"
"4567",35369241010690,"AZ",85475,34.248937,-110.944063,122,184,180,13.4112,141.172282093941,12.0705546582922,153.242836752233,"ponderosa pine","Pinus ponderosa","Pinyon / juniper group"
"4568",35369266010690,"AZ",87748,33.888659,-110.943021,122,221,220,19.812,2673.32371879257,451.674128606577,3124.99784739915,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4569",35369266010690,"AZ",87748,33.888659,-110.943021,202,221,220,10.9728,201.036081919657,39.1679167923684,240.203998712025,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"4570",35369269010690,"AZ",91770,33.891585,-110.083221,122,185,180,15.24,874.398934561408,150.179638800988,1024.5785733624,"ponderosa pine","Pinus ponderosa","Pinyon / juniper group"
"4571",35369261010690,"AZ",92001,33.942156,-111.110394,122,972,970,16.4592,2950.36884324037,507.58047551803,3457.9493187584,"ponderosa pine","Pinus ponderosa","Other hardwoods group"
"4572",35370263010690,"AZ",80393,34.224983,-110.365001,114,971,970,8.5344,18.5549142646712,2.02794946808681,20.582863732758,"southwestern white pine","Pinus strobiformis","Other hardwoods group"
"4573",35370224010690,"AZ",80592,34.204999,-110.073452,122,184,180,23.7744,1216.88904345805,205.738959556054,1422.6280030141,"ponderosa pine","Pinus ponderosa","Pinyon / juniper group"
"4574",35370227010690,"AZ",83893,34.116649,-110.728492,122,972,970,17.0688,405.96342013938,69.3834391500027,475.346859289383,"ponderosa pine","Pinus ponderosa","Other hardwoods group"
"4575",35370211010690,"AZ",84362,34.387198,-110.674354,122,221,220,14.0208,2437.09982515146,426.544298722443,2863.64412387391,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4576",35370212010690,"AZ",84465,34.388117,-110.342895,122,185,180,13.4112,665.70240550006,117.520035619741,783.222441119801,"ponderosa pine","Pinus ponderosa","Pinyon / juniper group"
"4577",35370232010690,"AZ",84523,34.069922,-110.076323,122,221,220,14.6304,2054.65721002351,390.12511813941,2444.78232816292,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4578",35370232010690,"AZ",84523,34.069922,-110.076323,202,221,220,15.24,397.951608921598,72.5555424269857,470.507151348583,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"4579",35370219010690,"AZ",84856,34.25175,-110.510276,122,971,970,18.288,904.860450220669,78.0438722296309,982.9043224503,"ponderosa pine","Pinus ponderosa","Other hardwoods group"
"4580",35370219010690,"AZ",84856,34.25175,-110.510276,118,971,970,8.5344,53.8834031504282,10.8150449464098,64.6984480968381,"Chihuahua pine","Pinus leiophylla var. chihuahuana","Other hardwoods group"
"4581",35370262010690,"AZ",84992,34.23594,-110.652227,122,221,220,23.7744,2589.46520347909,331.180043298959,2920.64524677805,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4582",35370262010690,"AZ",84992,34.23594,-110.652227,202,221,220,11.8872,150.275315191691,21.8133894284869,172.088704620177,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"4583",35370240010690,"AZ",86181,33.618832,-109.975371,122,184,180,11.2776,151.089508521153,9.92541997574761,161.0149284969,"ponderosa pine","Pinus ponderosa","Pinyon / juniper group"
"4584",35370208010690,"AZ",86659,34.435836,-110.515843,122,185,180,18.5928,1389.9713063942,231.645380270541,1621.61668666474,"ponderosa pine","Pinus ponderosa","Pinyon / juniper group"
"4585",35370265010690,"AZ",90220,34.087368,-109.948252,122,971,970,12.8016,424.644677748785,80.1768659983618,504.821543747147,"ponderosa pine","Pinus ponderosa","Other hardwoods group"
"4586",35370236010690,"AZ",92072,33.941316,-109.963339,202,185,180,12.8016,390.471305851669,71.2651229504768,461.736428802145,"Douglas-fir","Pseudotsuga menziesii","Pinyon / juniper group"
"4587",35370236010690,"AZ",92072,33.941316,-109.963339,122,185,180,11.5824,117.261091965078,24.6021935538977,141.863285518976,"ponderosa pine","Pinus ponderosa","Pinyon / juniper group"
"4588",35370697010690,"AZ",80410,34.429515,-112.361729,122,221,220,28.6512,6088.50910741516,1001.49376604316,7090.00287345832,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4589",35370721010690,"AZ",89783,34.245242,-112.35898,122,201,200,26.2128,2335.73719001129,259.839213497947,2595.57640350923,"ponderosa pine","Pinus ponderosa","Douglas-fir group"
"4590",35370721010690,"AZ",89783,34.245242,-112.35898,202,201,200,30.1752,9364.1801599741,1575.23494094001,10939.4151009141,"Douglas-fir","Pseudotsuga menziesii","Douglas-fir group"
"4591",35370660010690,"AZ",91028,34.746232,-111.765469,749,184,180,9.144,111.565198336988,39.1710479730964,150.736246310084,"narrowleaf cottonwood","Populus angustifolia","Pinyon / juniper group"
"4592",35370660010690,"AZ",91028,34.746232,-111.765469,749,703,700,9.144,111.565198336988,39.1710479730964,150.736246310084,"narrowleaf cottonwood","Populus angustifolia","Oak / gum / cypress group"
"4593",37271599010690,"AZ",82858,31.858459,-110.204493,748,703,700,25.2984,15152.1265777105,2576.29788767841,17728.4244653889,"Fremont cottonwood","Populus fremontii","Oak / gum / cypress group"
"4594",37271620010690,"AZ",86175,31.503594,-110.369167,112,972,970,22.2504,1005.61847608222,159.596788279913,1165.21526436214,"Apache pine","Pinus engelmannii","Other hardwoods group"
"4595",37271620010690,"AZ",86175,31.503594,-110.369167,112,362,360,22.2504,1005.61847608222,159.596788279913,1165.21526436214,"Apache pine","Pinus engelmannii","Other western softwoods group"
"4596",37271620010690,"AZ",86175,31.503594,-110.369167,114,972,970,18.8976,1521.14195373875,242.222313829759,1763.36426756851,"southwestern white pine","Pinus strobiformis","Other hardwoods group"
"4597",37271620010690,"AZ",86175,31.503594,-110.369167,114,362,360,18.8976,1521.14195373875,242.222313829759,1763.36426756851,"southwestern white pine","Pinus strobiformis","Other western softwoods group"
"4598",37271906010690,"AZ",80442,33.297394,-109.71099,122,221,220,25.6032,5383.45408525721,889.205118584415,6272.65920384162,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4599",37271898010690,"AZ",81498,33.484597,-109.982564,122,184,180,11.2776,16.7753412221902,0.35760957422936,17.1329507964195,"ponderosa pine","Pinus ponderosa","Pinyon / juniper group"
"4600",37271902010690,"AZ",82330,33.347486,-109.822163,202,971,970,30.48,4638.00947317813,778.338506094384,5416.34797927251,"Douglas-fir","Pseudotsuga menziesii","Other hardwoods group"
"4601",37271931010690,"AZ",84262,32.665509,-109.878611,114,201,200,22.2504,1181.31740240234,201.522815262352,1382.84021766469,"southwestern white pine","Pinus strobiformis","Douglas-fir group"
"4602",37271931010690,"AZ",84262,32.665509,-109.878611,122,201,200,28.0416,2424.40018714511,379.993401110602,2804.39358825571,"ponderosa pine","Pinus ponderosa","Douglas-fir group"
"4603",37271931010690,"AZ",84262,32.665509,-109.878611,746,201,200,14.6304,50.2901776505759,23.2449966905491,73.535174341125,"quaking aspen","Populus tremuloides","Douglas-fir group"
"4604",37271931010690,"AZ",84262,32.665509,-109.878611,202,201,200,24.9936,5419.6129110632,906.005625946584,6325.61853700978,"Douglas-fir","Pseudotsuga menziesii","Douglas-fir group"
"4605",37271931010690,"AZ",84262,32.665509,-109.878611,15,201,200,23.4696,2267.82092083561,387.699049362109,2655.51997019772,"white fir","Abies concolor","Douglas-fir group"
"4606",37271952010690,"AZ",89755,33.614497,-109.373823,93,265,260,29.8704,3240.27796435238,335.211306952378,3575.48927130476,"Engelmann spruce","Picea engelmannii","Fir / spruce / mountain hemlock group"
"4607",37271952010690,"AZ",89755,33.614497,-109.373823,19,265,260,19.812,218.761403948179,40.590838097034,259.352242045213,"subalpine fir","Abies lasiocarpa","Fir / spruce / mountain hemlock group"
"4608",40002688010690,"AZ",92275,33.654156,-109.224763,122,221,220,24.384,6805.82316957436,1100.26950155414,7906.0926711285,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4609",37272383010690,"AZ",81182,32.404123,-110.735473,114,972,970,7.0104,31.3044123781066,3.20464880454548,34.509061182652,"southwestern white pine","Pinus strobiformis","Other hardwoods group"
"4610",37272383010690,"AZ",81182,32.404123,-110.735473,122,972,970,24.384,3096.59945808754,112.925084562155,3209.5245426497,"ponderosa pine","Pinus ponderosa","Other hardwoods group"
"4611",37271545010690,"AZ",80411,33.975422,-109.644946,746,901,900,25.6032,14570.4989656371,3989.2263906002,18559.7253562373,"quaking aspen","Populus tremuloides","Maple / beech / birch group"
"4612",37271545010690,"AZ",80411,33.975422,-109.644946,202,901,900,19.2024,1239.12752405973,213.295031533526,1452.42255559326,"Douglas-fir","Pseudotsuga menziesii","Maple / beech / birch group"
"4613",37271545010690,"AZ",80411,33.975422,-109.644946,15,901,900,18.8976,522.389268633466,85.1983895029191,607.587658136385,"white fir","Abies concolor","Maple / beech / birch group"
"4614",37271545010690,"AZ",80411,33.975422,-109.644946,93,901,900,21.336,1143.87523836398,189.552590595762,1333.42782895974,"Engelmann spruce","Picea engelmannii","Maple / beech / birch group"
"4615",37271496010690,"AZ",80475,35.772009,-109.2248,122,221,220,15.24,790.811156432075,145.115503043064,935.926659475139,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4616",37271549010690,"AZ",80490,33.841941,-109.814997,122,972,970,27.7368,11225.6853623665,1914.15511729951,13139.840479666,"ponderosa pine","Pinus ponderosa","Other hardwoods group"
"4617",37271549010690,"AZ",80490,33.841941,-109.814997,122,221,220,27.7368,11225.6853623665,1914.15511729951,13139.840479666,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4618",37271552010690,"AZ",80875,33.790791,-109.378302,122,221,220,29.2608,6418.19042002995,1090.66331563906,7508.853735669,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4619",37271553010690,"AZ",81013,33.786068,-109.11066,202,201,200,26.2128,13609.754621,2192.76738083836,15802.5220018384,"Douglas-fir","Pseudotsuga menziesii","Douglas-fir group"
"4620",37271553010690,"AZ",81013,33.786068,-109.11066,15,201,200,24.0792,5880.34080355108,965.785267701743,6846.12607125282,"white fir","Abies concolor","Douglas-fir group"
"4621",37271553010690,"AZ",81013,33.786068,-109.11066,746,201,200,13.1064,67.7301568387065,6.25706974706748,73.987226585774,"quaking aspen","Populus tremuloides","Douglas-fir group"
"4622",37271553010690,"AZ",81013,33.786068,-109.11066,114,201,200,9.144,22.1347927862674,4.69151445877003,26.8263072450374,"southwestern white pine","Pinus strobiformis","Douglas-fir group"
"4623",37271548010690,"AZ",82289,33.922595,-109.051777,122,221,220,24.384,4301.66473883563,715.885671743517,5017.55041057914,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4624",37271483010690,"AZ",82619,36.130823,-109.066575,122,221,220,16.764,1824.71793876609,315.923523042456,2140.64146180855,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4625",37271483010690,"AZ",82619,36.130823,-109.066575,202,221,220,12.4968,200.590505863325,39.3729214408028,239.963427304128,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"4626",37271471010690,"AZ",83028,36.44811,-109.050772,122,185,180,15.24,778.290335017153,127.079578274128,905.369913291281,"ponderosa pine","Pinus ponderosa","Pinyon / juniper group"
"4627",37271471010690,"AZ",83028,36.44811,-109.050772,122,971,970,15.24,778.290335017153,127.079578274128,905.369913291281,"ponderosa pine","Pinus ponderosa","Other hardwoods group"
"4628",37271546010690,"AZ",83218,33.974481,-109.479342,18,266,260,20.4216,1630.49745382262,280.546438798408,1911.04389262103,"corkbark fir","Abies lasiocarpa var. arizonica","Fir / spruce / mountain hemlock group"
"4629",37271546010690,"AZ",83218,33.974481,-109.479342,93,266,260,32.3088,7686.20078210177,1181.46825759035,8867.66903969212,"Engelmann spruce","Picea engelmannii","Fir / spruce / mountain hemlock group"
"4630",37271546010690,"AZ",83218,33.974481,-109.479342,202,266,260,26.5176,2602.06866728962,429.536131790051,3031.60479907968,"Douglas-fir","Pseudotsuga menziesii","Fir / spruce / mountain hemlock group"
"4631",37271556010690,"AZ",83517,33.613307,-109.647327,122,972,970,18.8976,1351.4762683336,234.427656268618,1585.90392460221,"ponderosa pine","Pinus ponderosa","Other hardwoods group"
"4632",37271556010690,"AZ",83517,33.613307,-109.647327,114,972,970,9.7536,34.0895011774833,6.93549920830398,41.0250003857873,"southwestern white pine","Pinus strobiformis","Other hardwoods group"
"4633",37271492010690,"AZ",83921,35.908635,-109.227641,122,221,220,23.1648,9666.88302786921,1672.6339727769,11339.5170006461,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4634",37271478010690,"AZ",83942,36.223413,-109.223246,122,185,180,21.6408,2083.75459192528,340.557656393564,2424.31224831884,"ponderosa pine","Pinus ponderosa","Pinyon / juniper group"
"4635",37271478010690,"AZ",83942,36.223413,-109.223246,122,221,220,21.6408,2083.75459192528,340.557656393564,2424.31224831884,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4636",37271572010690,"AZ",85070,34.000521,-109.789911,746,221,220,14.0208,103.763116869105,34.3544684090318,138.117585278137,"quaking aspen","Populus tremuloides","Ponderosa pine group"
"4637",37271572010690,"AZ",85070,34.000521,-109.789911,122,221,220,33.528,11985.0710986292,2003.8414392022,13988.9125378315,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4638",37271486010690,"AZ",88232,36.091749,-109.226431,122,221,220,22.2504,5602.81652885704,918.305951395407,6521.12248025244,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4639",37271555010690,"AZ",89802,35.500784,-109.182227,122,221,220,30.1752,16074.8460382909,2654.53841046916,18729.38444876,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4640",37271502010690,"AZ",89966,33.795225,-109.758475,122,221,220,21.9456,4007.02436924245,649.068778198918,4656.09314744137,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4641",37271551010690,"AZ",90873,35.819347,-109.234281,202,201,200,37.7952,6139.00697233066,1005.65324419499,7144.66021652565,"Douglas-fir","Pseudotsuga menziesii","Douglas-fir group"
"4642",37271551010690,"AZ",90873,35.819347,-109.234281,202,269,260,37.7952,6139.00697233066,1005.65324419499,7144.66021652565,"Douglas-fir","Pseudotsuga menziesii","Fir / spruce / mountain hemlock group"
"4643",37271551010690,"AZ",90873,35.819347,-109.234281,202,221,220,37.7952,6139.00697233066,1005.65324419499,7144.66021652565,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"4644",37271551010690,"AZ",90873,35.819347,-109.234281,96,201,200,25.6032,692.862043864362,128.484822775227,821.346866639589,"blue spruce","Picea pungens","Douglas-fir group"
"4645",37271551010690,"AZ",90873,35.819347,-109.234281,96,269,260,25.6032,692.862043864362,128.484822775227,821.346866639589,"blue spruce","Picea pungens","Fir / spruce / mountain hemlock group"
"4646",37271551010690,"AZ",90873,35.819347,-109.234281,96,221,220,25.6032,692.862043864362,128.484822775227,821.346866639589,"blue spruce","Picea pungens","Ponderosa pine group"
"4647",37271551010690,"AZ",90873,35.819347,-109.234281,122,201,200,19.2024,1949.01412671415,346.940031379562,2295.95415809371,"ponderosa pine","Pinus ponderosa","Douglas-fir group"
"4648",37271551010690,"AZ",90873,35.819347,-109.234281,122,269,260,19.2024,1949.01412671415,346.940031379562,2295.95415809371,"ponderosa pine","Pinus ponderosa","Fir / spruce / mountain hemlock group"
"4649",37271551010690,"AZ",90873,35.819347,-109.234281,122,221,220,19.2024,1949.01412671415,346.940031379562,2295.95415809371,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4650",37271539010690,"AZ",90939,34.158568,-109.752894,122,221,220,19.5072,9090.73341243227,1612.78463021024,10703.5180426425,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4651",37271573010690,"AZ",91473,33.940569,-109.356468,122,269,260,8.5344,96.4758097422031,18.9035606485702,115.379370390773,"ponderosa pine","Pinus ponderosa","Fir / spruce / mountain hemlock group"
"4652",37271573010690,"AZ",91473,33.940569,-109.356468,96,269,260,19.5072,679.333298610856,110.23049848778,789.563797098636,"blue spruce","Picea pungens","Fir / spruce / mountain hemlock group"
"4653",37271550010690,"AZ",91930,33.833273,-109.482521,96,269,260,21.6408,2144.26541699397,317.265915936947,2461.53133293092,"blue spruce","Picea pungens","Fir / spruce / mountain hemlock group"
"4654",37271550010690,"AZ",91930,33.833273,-109.482521,122,269,260,21.9456,2058.48069737369,336.836424151374,2395.31712152506,"ponderosa pine","Pinus ponderosa","Fir / spruce / mountain hemlock group"
"4655",37271797010690,"AZ",80216,34.703251,-111.486537,122,221,220,18.288,8942.25689311554,1617.6807048004,10559.9375979159,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4656",37271802010690,"AZ",80218,34.525589,-111.492437,122,221,220,25.908,10712.025080244,1821.14253576887,12533.1676160129,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4657",37271780010690,"AZ",80966,35.149631,-111.878101,122,221,220,19.5072,6719.85992948249,1150.17586336111,7870.03579284359,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4658",37271807010690,"AZ",81418,34.476334,-110.780908,122,184,180,15.5448,1759.47123657294,319.498515249275,2078.96975182222,"ponderosa pine","Pinus ponderosa","Pinyon / juniper group"
"4659",37271781010690,"AZ",81515,35.152711,-111.602332,114,221,220,9.4488,74.679098808908,13.7367866480924,88.4158854570004,"southwestern white pine","Pinus strobiformis","Ponderosa pine group"
"4660",37271781010690,"AZ",81515,35.152711,-111.602332,122,221,220,25.6032,9099.68083421204,1503.29641582041,10602.9772500324,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4661",37271800010690,"AZ",81863,34.663306,-111.331771,122,221,220,17.6784,4469.51084129203,772.60294926983,5242.11379056186,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4662",37271698010690,"AZ",82055,36.19129,-111.999905,15,185,180,15.24,78.4811474867297,14.3005934445449,92.7817409312746,"white fir","Abies concolor","Pinyon / juniper group"
"4663",37271684010690,"AZ",83073,36.362123,-112.282027,202,269,260,20.1168,1217.3343598193,198.307417104924,1415.64177692422,"Douglas-fir","Pseudotsuga menziesii","Fir / spruce / mountain hemlock group"
"4664",37271684010690,"AZ",83073,36.362123,-112.282027,15,269,260,18.288,983.269026084787,166.893246117231,1150.16227220202,"white fir","Abies concolor","Fir / spruce / mountain hemlock group"
"4665",37271684010690,"AZ",83073,36.362123,-112.282027,96,269,260,17.6784,1280.40905124957,216.595389780875,1497.00444103044,"blue spruce","Picea pungens","Fir / spruce / mountain hemlock group"
"4666",37271684010690,"AZ",83073,36.362123,-112.282027,746,269,260,16.764,218.064981327546,81.0677402035583,299.132721531104,"quaking aspen","Populus tremuloides","Fir / spruce / mountain hemlock group"
"4667",37271763010690,"AZ",83098,35.38038,-111.436426,122,221,220,20.1168,4229.39254937761,711.504536754842,4940.89708613245,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4668",37271830010690,"AZ",83696,34.990278,-111.898917,122,221,220,31.3944,16027.0430758056,2637.52928701056,18664.5723628161,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4669",37271785010690,"AZ",83972,35.015069,-112.044723,122,184,180,12.8016,234.583840264844,18.5967953246067,253.180635589451,"ponderosa pine","Pinus ponderosa","Pinyon / juniper group"
"4670",37271838010690,"AZ",84198,36.024283,-113.1787,122,185,180,13.4112,730.162999881192,129.662318060255,859.825317941447,"ponderosa pine","Pinus ponderosa","Pinyon / juniper group"
"4671",37271774010690,"AZ",84364,35.198134,-112.047198,122,221,220,21.0312,6140.55205083021,1034.80412598221,7175.35617681242,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4672",37271794010690,"AZ",84815,34.83434,-111.32315,122,221,220,15.5448,3582.15768929608,631.829013128086,4213.98670242416,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4673",37271804010690,"AZ",85006,34.522285,-110.8878,122,221,220,11.2776,1148.3125187553,204.309444694383,1352.62196344968,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4674",37271678010690,"AZ",85342,36.459148,-112.120163,202,901,900,14.6304,404.675253602042,68.1819891856999,472.857242787742,"Douglas-fir","Pseudotsuga menziesii","Maple / beech / birch group"
